sample_ID,poly_ID,MIC_ecoli,sequence,seq_mon_mol_dist
97,10,>512,TmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaMepTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTmaTmaTma,[0.89444063 0.08490789 0.02065148]
98,10,>512,PheTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaPheTmaTmaTmaTmaTmaPheTmaMepTmaTmaTmaTmaPheTmaTmaPheTmaMepPheTmaPhePheTmaTmaPheTmaTmaTmaTmaTmaTmaMepTmaTmaPheTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaTma,[0.81481457 0.1532388  0.03194663]
99,10,>512,TmaTmaTmaTmaTmaTmaPheTmaPhePheTmaTmaTmaPhePhePheTmaTmaMepTmaTmaTmaTmaTmaPheTmaMepTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaTmaTmaTmaPheTmaMepTmaTmaPheTmaTmaTmaTmaTmaPhePheTmaTmaTmaTmaTmaTmaTmaTmaMepTmaTmaTmaTma,[0.81505644 0.14233541 0.04260815]
100,10,>512,PheTmaTmaTmaPheTmaPheTmaTmaTmaPheMepTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaTmaTmaTmaTmaTmaTmaTmaTmaPheTmaPheTmaPheTmaTmaTmaPheMepTmaTmaTmaTmaTmaTmaTmaTmaTmaPhePheTmaTmaTmaPhe,[0.84940007 0.12958756 0.02101237]
1,11,256-512,TmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoDoTmaTmaTmaTmaMoTmaTmaTmaMoMoDoTmaTmaTmaTmaTmaMoTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTma,[0.80734943 0.1335753  0.05907527]
2,11,256-512,TmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.90814073 0.08216859 0.00969068]
3,11,256-512,TmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaMoTmaTmaTmaTmaTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.84480309 0.11608181 0.0391151 ]
4,11,256-512,TmaDoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaMoMoDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoMoTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaMoTmaTmaTma,[0.81291877 0.11768465 0.06939658]
5,11,256-512,TmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaDoTmaDoDoTmaTmaMoTmaTmaTmaTmaDoTmaMoTmaDoTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTma,[0.77007354 0.21080239 0.01912407]
6,11,256-512,TmaMoTmaTmaTmaTmaTmaMoDoTmaTmaTmaMoTmaTmaDoTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaDoTmaTma,[0.78575773 0.16545833 0.04878394]
7,11,256-512,DoDoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.89194948 0.09838154 0.00966898]
8,11,256-512,TmaTmaTmaDoTmaTmaTmaMoTmaTmaDoTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaDoTma,[0.82860808 0.1323652  0.03902672]
9,11,256-512,TmaDoTmaDoTmaTmaTmaTmaTmaDoMoDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTma,[0.77523157 0.19589018 0.02887825]
10,11,256-512,TmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaMoMoTmaTmaTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaTmaTmaMoTmaTmaTmaTma,[0.81856547 0.10157324 0.07986129]
11,11,256-512,DoDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoDoTmaDoTmaTmaTmaTmaTmaDoMoTmaTmaTmaDoDoTmaTmaDoDoDoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDo,[0.74372571 0.22752421 0.02875008]
12,11,256-512,TmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTma,[0.87741415 0.0832928  0.03929305]
13,11,256-512,TmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.86558114 0.11503729 0.01938157]
14,11,256-512,DoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaDoTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTma,[0.79630438 0.19415481 0.00954081]
15,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaTmaTmaTmaMoDo,[0.87297867 0.06740235 0.05961898]
16,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTma,[0.85523907 0.11555719 0.02920374]
17,11,256-512,TmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaMoDoTmaTmaMoTma,[0.84001373 0.10064039 0.05934588]
18,11,256-512,DoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaMoTmaTmaTmaTmaTmaTmaTmaMoTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTma,[0.81248608 0.14857517 0.03893875]
19,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaDoMoTmaTmaTmaTmaTmaMoMoTmaTmaTmaTmaDoDoTmaMoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaMoTmaTmaDoMoTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTma,[0.83511319 0.08484049 0.08004633]
20,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTma,[0.87583057 0.11452205 0.00964738]
21,11,256-512,DoTmaTmaTmaTmaTmaTmaTmaTmaMoMoTmaDoTmaTmaTmaDoTmaDoTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.84480309 0.11608181 0.0391151 ]
22,11,256-512,MoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.92440481 0.06588272 0.00971247]
23,11,256-512,TmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTma,[0.81206875 0.17836932 0.00956193]
24,11,256-512,TmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaMoDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaTma,[0.86107162 0.09972451 0.03920387]
25,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaMoDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoDoTmaDoTmaTmaDoTmaMoTmaTmaTmaDoTma,[0.80185589 0.1492497  0.04889441]
26,11,256-512,MoTmaTmaTmaMoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaDoMoDoTmaDoTmaTmaTmaDoTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.78575773 0.16545833 0.04878394]
27,11,256-512,TmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaMoTma,[0.83909361 0.13176833 0.02913806]
28,11,256-512,TmaMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaMoTmaTmaTmaDoTmaTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaMoTmaTmaMoTmaTmaDoMoTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTma,[0.81856547 0.10157324 0.07986129]
29,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaMoTmaTma,[0.86558114 0.11503729 0.01938157]
30,11,256-512,TmaTmaDoTmaTmaTmaTmaDoTmaMoDoMoTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.87145748 0.0992728  0.02926972]
31,11,256-512,MoTmaMoTmaTmaTmaMoTmaTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaMoTmaTmaDoTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaMo,[0.80734943 0.1335753  0.05907527]
32,11,256-512,TmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaDoTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaMo,[0.82860808 0.1323652  0.03902672]
33,11,256-512,TmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaMo,[0.86107162 0.09972451 0.03920387]
34,11,256-512,TmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTma,[0.85406305 0.14593695]
35,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoDoTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaDoTmaMoTmaTmaTmaDoTmaTmaTmaTmaDoTmaTma,[0.7964366  0.16471223 0.03885117]
36,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoMoDoTmaTmaTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaMoTmaTmaTma,[0.81248608 0.14857517 0.03893875]
37,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoMoTmaTmaTmaTmaTmaTmaMoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.90411515 0.06648227 0.02940258]
38,11,256-512,TmaMoDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaDoTmaTmaTmaDoTmaTmaTma,[0.84480309 0.11608181 0.0391151 ]
39,11,256-512,TmaTmaTmaTmaTmaMoTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaDoTmaMoTmaTma,[0.80162618 0.17916467 0.01920914]
40,11,256-512,TmaTmaTmaMoTmaDoTmaDoTmaTmaMoDoTmaMoDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTma,[0.8070196  0.16397283 0.02900757]
41,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaMoMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTma,[0.87297867 0.06740235 0.05961898]
42,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaDoTmaTmaTmaMoTmaDoMoTmaTmaTmaTmaTmaMoTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaMoTmaMoDoTmaTmaDoTmaTmaTmaTma,[0.79657368 0.13418869 0.06923764]
43,11,256-512,TmaTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoTmaTmaDoTmaTmaTmaMoTmaTmaTmaMoTmaDoTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTma,[0.8505908  0.10018036 0.04922884]
44,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaDoTmaTmaTmaTmaDoTmaTmaMoTmaTmaTmaDoTmaMoTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaDoDoDoTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaMoTmaDoTmaTmaMoTmaMo,[0.7641071  0.16697099 0.06892191]
45,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoTmaTmaDoDoTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaMoTmaTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaMoTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaDoTmaTma,[0.79112874 0.14993038 0.05894088]
46,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaDoTmaDoTmaDoTmaDoTmaMoTmaTmaTmaDoTmaTmaTmaDoTmaTma,[0.83346079 0.14724424 0.01929497]
47,11,256-512,TmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaMoTmaTmaTmaTmaDoDoDoTmaTmaDoTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTma,[0.83909361 0.13176833 0.02913806]
48,11,256-512,TmaMoTmaMoTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaDoTmaMoTmaTmaMoTmaDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTma,[0.85645836 0.08405952 0.05948212]
49,11,256-512,TmaTmaMoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaTmaDoTmaTmaDoTmaDoDoDoTmaTmaDoDoTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoTma,[0.80185589 0.1492497  0.04889441]
50,11,256-512,TmaTmaDoMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTma,[0.88774934 0.08291466 0.029336  ]
51,11,256-512,TmaDoDoDoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTma,[0.85978352 0.1305906  0.00962587]
52,11,256-512,TmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaDoDoDoTmaMoDoDoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoTmaTmaTmaTmaTmaTma,[0.83909361 0.13176833 0.02913806]
53,11,256-512,TmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDo,[0.86107162 0.09972451 0.03920387]
54,11,256-512,TmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaMoTmaTmaTmaTmaDoTmaDoTmaTmaMoMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaDoMoMoDoTma,[0.82364426 0.11714548 0.05921026]
55,11,256-512,TmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaDoDoTmaMoDoTmaTmaTmaDoTmaDoTmaMoTmaDoTmaMoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoMoTmaDoDoTmaDoTmaTmaTma,[0.73789676 0.21364772 0.04845551]
56,11,256-512,TmaTmaMoTmaDoTmaDoTmaTmaTmaTmaTmaDoDoTmaTmaTmaMoMoTmaMoTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaDoTmaTmaMoTmaMoDoMoDoTmaTmaTmaTmaTmaTmaTmaDoTmaDoDoTmaTmaTmaTmaTmaTmaMoMoTmaTmaTmaTmaTma,[0.73087857 0.16929256 0.09982887]
57,11,256-512,DoTmaMoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaMoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoDoTmaTmaTmaTmaTmaTmaMoTmaTmaTmaTmaTmaTmaTmaDoTmaMoTmaTmaTmaDoTmaDoTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaDoTmaTmaTmaTmaTmaTmaTmaTma,[0.80185589 0.1492497  0.04889441]
